writer_id,character,source_txt,image_path
W40,DDH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/142.40.txt,cnn_data/images_128/W40/W40__DDH__142.40.png
W40,HR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/143.40.txt,cnn_data/images_128/W40/W40__HR__143.40.png
W40,GGU,assamese_data/Online Handwritten Assamese Characters Dataset/W40/144.40.txt,cnn_data/images_128/W40/W40__GGU__144.40.png
W40,GGN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/145.40.txt,cnn_data/images_128/W40/W40__GGN__145.40.png
W40,NKH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/146.40.txt,cnn_data/images_128/W40/W40__NKH__146.40.png
W40,NGH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/147.40.txt,cnn_data/images_128/W40/W40__NGH__147.40.png
W40,NGKH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/148.40.txt,cnn_data/images_128/W40/W40__NGKH__148.40.png
W40,TTH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/149.40.txt,cnn_data/images_128/W40/W40__TTH__149.40.png
W40,GHA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/15.40.txt,cnn_data/images_128/W40/W40__GHA__15.40.png
W40,PN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/150.40.txt,cnn_data/images_128/W40/W40__PN__150.40.png
W40,HN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/151.40.txt,cnn_data/images_128/W40/W40__HN__151.40.png
W40,XN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/152.40.txt,cnn_data/images_128/W40/W40__XN__152.40.png
W40,MF,assamese_data/Online Handwritten Assamese Characters Dataset/W40/153.40.txt,cnn_data/images_128/W40/W40__MF__153.40.png
W40,BB,assamese_data/Online Handwritten Assamese Characters Dataset/W40/154.40.txt,cnn_data/images_128/W40/W40__BB__154.40.png
W40,LB,assamese_data/Online Handwritten Assamese Characters Dataset/W40/155.40.txt,cnn_data/images_128/W40/W40__LB__155.40.png
W40,LM,assamese_data/Online Handwritten Assamese Characters Dataset/W40/156.40.txt,cnn_data/images_128/W40/W40__LM__156.40.png
W40,BHM,assamese_data/Online Handwritten Assamese Characters Dataset/W40/157.40.txt,cnn_data/images_128/W40/W40__BHM__157.40.png
W40,ML,assamese_data/Online Handwritten Assamese Characters Dataset/W40/158.40.txt,cnn_data/images_128/W40/W40__ML__158.40.png
W40,SL,assamese_data/Online Handwritten Assamese Characters Dataset/W40/159.40.txt,cnn_data/images_128/W40/W40__SL__159.40.png
W40,NG,assamese_data/Online Handwritten Assamese Characters Dataset/W40/16.40.txt,cnn_data/images_128/W40/W40__NG__16.40.png
W40,PS,assamese_data/Online Handwritten Assamese Characters Dataset/W40/160.40.txt,cnn_data/images_128/W40/W40__PS__160.40.png
W40,KHR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/161.40.txt,cnn_data/images_128/W40/W40__KHR__161.40.png
W40,GR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/162.40.txt,cnn_data/images_128/W40/W40__GR__162.40.png
W40,GHR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/163.40.txt,cnn_data/images_128/W40/W40__GHR__163.40.png
W40,JR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/164.40.txt,cnn_data/images_128/W40/W40__JR__164.40.png
W40,TRR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/165.40.txt,cnn_data/images_128/W40/W40__TRR__165.40.png
W40,DRR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/166.40.txt,cnn_data/images_128/W40/W40__DRR__166.40.png
W40,DHRR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/167.40.txt,cnn_data/images_128/W40/W40__DHRR__167.40.png
W40,PRR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/168.40.txt,cnn_data/images_128/W40/W40__PRR__168.40.png
W40,BRR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/169.40.txt,cnn_data/images_128/W40/W40__BRR__169.40.png
W40,CA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/17.40.txt,cnn_data/images_128/W40/W40__CA__17.40.png
W40,MRR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/170.40.txt,cnn_data/images_128/W40/W40__MRR__170.40.png
W40,TSR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/171.40.txt,cnn_data/images_128/W40/W40__TSR__171.40.png
W40,DSR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/172.40.txt,cnn_data/images_128/W40/W40__DSR__172.40.png
W40,HRR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/173.40.txt,cnn_data/images_128/W40/W40__HRR__173.40.png
W40,SUNYA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/174.40.txt,cnn_data/images_128/W40/W40__SUNYA__174.40.png
W40,EK,assamese_data/Online Handwritten Assamese Characters Dataset/W40/175.40.txt,cnn_data/images_128/W40/W40__EK__175.40.png
W40,DUI,assamese_data/Online Handwritten Assamese Characters Dataset/W40/176.40.txt,cnn_data/images_128/W40/W40__DUI__176.40.png
W40,TINI,assamese_data/Online Handwritten Assamese Characters Dataset/W40/177.40.txt,cnn_data/images_128/W40/W40__TINI__177.40.png
W40,CARI,assamese_data/Online Handwritten Assamese Characters Dataset/W40/178.40.txt,cnn_data/images_128/W40/W40__CARI__178.40.png
W40,PAC,assamese_data/Online Handwritten Assamese Characters Dataset/W40/179.40.txt,cnn_data/images_128/W40/W40__PAC__179.40.png
W40,CCA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/18.40.txt,cnn_data/images_128/W40/W40__CCA__18.40.png
W40,CAY,assamese_data/Online Handwritten Assamese Characters Dataset/W40/180.40.txt,cnn_data/images_128/W40/W40__CAY__180.40.png
W40,XAT,assamese_data/Online Handwritten Assamese Characters Dataset/W40/181.40.txt,cnn_data/images_128/W40/W40__XAT__181.40.png
W40,ATH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/182.40.txt,cnn_data/images_128/W40/W40__ATH__182.40.png
W40,NAA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/183.40.txt,cnn_data/images_128/W40/W40__NAA__183.40.png
W40,JA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/19.40.txt,cnn_data/images_128/W40/W40__JA__19.40.png
W40,AA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/2.40.txt,cnn_data/images_128/W40/W40__AA__2.40.png
W40,JHA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/20.40.txt,cnn_data/images_128/W40/W40__JHA__20.40.png
W40,NIYA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/21.40.txt,cnn_data/images_128/W40/W40__NIYA__21.40.png
W40,MTA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/22.40.txt,cnn_data/images_128/W40/W40__MTA__22.40.png
W40,MTHA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/23.40.txt,cnn_data/images_128/W40/W40__MTHA__23.40.png
W40,MDA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/24.40.txt,cnn_data/images_128/W40/W40__MDA__24.40.png
W40,MDHA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/25.40.txt,cnn_data/images_128/W40/W40__MDHA__25.40.png
W40,MNA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/26.40.txt,cnn_data/images_128/W40/W40__MNA__26.40.png
W40,TA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/27.40.txt,cnn_data/images_128/W40/W40__TA__27.40.png
W40,THA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/28.40.txt,cnn_data/images_128/W40/W40__THA__28.40.png
W40,DA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/29.40.txt,cnn_data/images_128/W40/W40__DA__29.40.png
W40,E,assamese_data/Online Handwritten Assamese Characters Dataset/W40/3.40.txt,cnn_data/images_128/W40/W40__E__3.40.png
W40,DHA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/30.40.txt,cnn_data/images_128/W40/W40__DHA__30.40.png
W40,NA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/31.40.txt,cnn_data/images_128/W40/W40__NA__31.40.png
W40,PA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/32.40.txt,cnn_data/images_128/W40/W40__PA__32.40.png
W40,PHA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/33.40.txt,cnn_data/images_128/W40/W40__PHA__33.40.png
W40,BA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/34.40.txt,cnn_data/images_128/W40/W40__BA__34.40.png
W40,BHA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/35.40.txt,cnn_data/images_128/W40/W40__BHA__35.40.png
W40,MA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/36.40.txt,cnn_data/images_128/W40/W40__MA__36.40.png
W40,AJA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/37.40.txt,cnn_data/images_128/W40/W40__AJA__37.40.png
W40,RA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/38.40.txt,cnn_data/images_128/W40/W40__RA__38.40.png
W40,LA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/39.40.txt,cnn_data/images_128/W40/W40__LA__39.40.png
W40,EE,assamese_data/Online Handwritten Assamese Characters Dataset/W40/4.40.txt,cnn_data/images_128/W40/W40__EE__4.40.png
W40,WA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/40.40.txt,cnn_data/images_128/W40/W40__WA__40.40.png
W40,TXA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/41.40.txt,cnn_data/images_128/W40/W40__TXA__41.40.png
W40,MXA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/42.40.txt,cnn_data/images_128/W40/W40__MXA__42.40.png
W40,DXA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/43.40.txt,cnn_data/images_128/W40/W40__DXA__43.40.png
W40,HA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/44.40.txt,cnn_data/images_128/W40/W40__HA__44.40.png
W40,KHYA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/45.40.txt,cnn_data/images_128/W40/W40__KHYA__45.40.png
W40,AYA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/46.40.txt,cnn_data/images_128/W40/W40__AYA__46.40.png
W40,DRA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/47.40.txt,cnn_data/images_128/W40/W40__DRA__47.40.png
W40,DHRA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/48.40.txt,cnn_data/images_128/W40/W40__DHRA__48.40.png
W40,KTA,assamese_data/Online Handwritten Assamese Characters Dataset/W40/49.40.txt,cnn_data/images_128/W40/W40__KTA__49.40.png
W40,U,assamese_data/Online Handwritten Assamese Characters Dataset/W40/5.40.txt,cnn_data/images_128/W40/W40__U__5.40.png
W40,ANSR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/50.40.txt,cnn_data/images_128/W40/W40__ANSR__50.40.png
W40,BXG,assamese_data/Online Handwritten Assamese Characters Dataset/W40/51.40.txt,cnn_data/images_128/W40/W40__BXG__51.40.png
W40,CBN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/52.40.txt,cnn_data/images_128/W40/W40__CBN__52.40.png
W40,KK,assamese_data/Online Handwritten Assamese Characters Dataset/W40/53.40.txt,cnn_data/images_128/W40/W40__KK__53.40.png
W40,KT,assamese_data/Online Handwritten Assamese Characters Dataset/W40/54.40.txt,cnn_data/images_128/W40/W40__KT__54.40.png
W40,KTT,assamese_data/Online Handwritten Assamese Characters Dataset/W40/55.40.txt,cnn_data/images_128/W40/W40__KTT__55.40.png
W40,KS,assamese_data/Online Handwritten Assamese Characters Dataset/W40/56.40.txt,cnn_data/images_128/W40/W40__KS__56.40.png
W40,KL,assamese_data/Online Handwritten Assamese Characters Dataset/W40/57.40.txt,cnn_data/images_128/W40/W40__KL__57.40.png
W40,KM,assamese_data/Online Handwritten Assamese Characters Dataset/W40/58.40.txt,cnn_data/images_128/W40/W40__KM__58.40.png
W40,GL,assamese_data/Online Handwritten Assamese Characters Dataset/W40/59.40.txt,cnn_data/images_128/W40/W40__GL__59.40.png
W40,UU,assamese_data/Online Handwritten Assamese Characters Dataset/W40/6.40.txt,cnn_data/images_128/W40/W40__UU__6.40.png
W40,CC,assamese_data/Online Handwritten Assamese Characters Dataset/W40/60.40.txt,cnn_data/images_128/W40/W40__CC__60.40.png
W40,CCC,assamese_data/Online Handwritten Assamese Characters Dataset/W40/61.40.txt,cnn_data/images_128/W40/W40__CCC__61.40.png
W40,JJ,assamese_data/Online Handwritten Assamese Characters Dataset/W40/62.40.txt,cnn_data/images_128/W40/W40__JJ__62.40.png
W40,JB,assamese_data/Online Handwritten Assamese Characters Dataset/W40/63.40.txt,cnn_data/images_128/W40/W40__JB__63.40.png
W40,BJ,assamese_data/Online Handwritten Assamese Characters Dataset/W40/64.40.txt,cnn_data/images_128/W40/W40__BJ__64.40.png
W40,GN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/65.40.txt,cnn_data/images_128/W40/W40__GN__65.40.png
W40,TN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/66.40.txt,cnn_data/images_128/W40/W40__TN__66.40.png
W40,JJB,assamese_data/Online Handwritten Assamese Characters Dataset/W40/67.40.txt,cnn_data/images_128/W40/W40__JJB__67.40.png
W40,LG,assamese_data/Online Handwritten Assamese Characters Dataset/W40/68.40.txt,cnn_data/images_128/W40/W40__LG__68.40.png
W40,TT,assamese_data/Online Handwritten Assamese Characters Dataset/W40/69.40.txt,cnn_data/images_128/W40/W40__TT__69.40.png
W40,REE,assamese_data/Online Handwritten Assamese Characters Dataset/W40/7.40.txt,cnn_data/images_128/W40/W40__REE__7.40.png
W40,GDH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/70.40.txt,cnn_data/images_128/W40/W40__GDH__70.40.png
W40,GM,assamese_data/Online Handwritten Assamese Characters Dataset/W40/71.40.txt,cnn_data/images_128/W40/W40__GM__71.40.png
W40,GHN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/72.40.txt,cnn_data/images_128/W40/W40__GHN__72.40.png
W40,MDD,assamese_data/Online Handwritten Assamese Characters Dataset/W40/73.40.txt,cnn_data/images_128/W40/W40__MDD__73.40.png
W40,NT,assamese_data/Online Handwritten Assamese Characters Dataset/W40/74.40.txt,cnn_data/images_128/W40/W40__NT__74.40.png
W40,NN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/75.40.txt,cnn_data/images_128/W40/W40__NN__75.40.png
W40,NMM,assamese_data/Online Handwritten Assamese Characters Dataset/W40/76.40.txt,cnn_data/images_128/W40/W40__NMM__76.40.png
W40,TTT,assamese_data/Online Handwritten Assamese Characters Dataset/W40/77.40.txt,cnn_data/images_128/W40/W40__TTT__77.40.png
W40,TTB,assamese_data/Online Handwritten Assamese Characters Dataset/W40/78.40.txt,cnn_data/images_128/W40/W40__TTB__78.40.png
W40,TM,assamese_data/Online Handwritten Assamese Characters Dataset/W40/79.40.txt,cnn_data/images_128/W40/W40__TM__79.40.png
W40,AE,assamese_data/Online Handwritten Assamese Characters Dataset/W40/8.40.txt,cnn_data/images_128/W40/W40__AE__8.40.png
W40,TR,assamese_data/Online Handwritten Assamese Characters Dataset/W40/80.40.txt,cnn_data/images_128/W40/W40__TR__80.40.png
W40,NTT,assamese_data/Online Handwritten Assamese Characters Dataset/W40/81.40.txt,cnn_data/images_128/W40/W40__NTT__81.40.png
W40,RRG,assamese_data/Online Handwritten Assamese Characters Dataset/W40/82.40.txt,cnn_data/images_128/W40/W40__RRG__82.40.png
W40,NDD,assamese_data/Online Handwritten Assamese Characters Dataset/W40/83.40.txt,cnn_data/images_128/W40/W40__NDD__83.40.png
W40,NTH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/84.40.txt,cnn_data/images_128/W40/W40__NTH__84.40.png
W40,NDH,assamese_data/Online Handwritten Assamese Characters Dataset/W40/85.40.txt,cnn_data/images_128/W40/W40__NDH__85.40.png
W40,NNN,assamese_data/Online Handwritten Assamese Characters Dataset/W40/86.40.txt,cnn_data/images_128/W40/W40__NNN__86.40.png
W40,NB,assamese_data/Online Handwritten Assamese Characters Dataset/W40/87.40.txt,cnn_data/images_128/W40/W40__NB__87.40.png
W40,NS,assamese_data/Online Handwritten Assamese Characters Dataset/W40/88.40.txt,cnn_data/images_128/W40/W40__NS__88.40.png
W40,NM,assamese_data/Online Handwritten Assamese Characters Dataset/W40/89.40.txt,cnn_data/images_128/W40/W40__NM__89.40.png
W40,OI,assamese_data/Online Handwritten Assamese Characters Dataset/W40/9.40.txt,cnn_data/images_128/W40/W40__OI__9.40.png
W40,DB,assamese_data/Online Handwritten Assamese Characters Dataset/W40/90.40.txt,cnn_data/images_128/W40/W40__DB__90.40.png
W40,QJ,assamese_data/Online Handwritten Assamese Characters Dataset/W40/91.40.txt,cnn_data/images_128/W40/W40__QJ__91.40.png
W40,PTT,assamese_data/Online Handwritten Assamese Characters Dataset/W40/92.40.txt,cnn_data/images_128/W40/W40__PTT__92.40.png
W40,PL,assamese_data/Online Handwritten Assamese Characters Dataset/W40/93.40.txt,cnn_data/images_128/W40/W40__PL__93.40.png
W40,DV,assamese_data/Online Handwritten Assamese Characters Dataset/W40/94.40.txt,cnn_data/images_128/W40/W40__DV__94.40.png
W40,BL,assamese_data/Online Handwritten Assamese Characters Dataset/W40/95.40.txt,cnn_data/images_128/W40/W40__BL__95.40.png
W40,BD,assamese_data/Online Handwritten Assamese Characters Dataset/W40/96.40.txt,cnn_data/images_128/W40/W40__BD__96.40.png
W40,TB,assamese_data/Online Handwritten Assamese Characters Dataset/W40/97.40.txt,cnn_data/images_128/W40/W40__TB__97.40.png
W40,MM,assamese_data/Online Handwritten Assamese Characters Dataset/W40/98.40.txt,cnn_data/images_128/W40/W40__MM__98.40.png
W40,MV,assamese_data/Online Handwritten Assamese Characters Dataset/W40/99.40.txt,cnn_data/images_128/W40/W40__MV__99.40.png
W41,A,assamese_data/Online Handwritten Assamese Characters Dataset/W41/1.41.txt,cnn_data/images_128/W41/W41__A__1.41.png
W41,O,assamese_data/Online Handwritten Assamese Characters Dataset/W41/10.41.txt,cnn_data/images_128/W41/W41__O__10.41.png
W41,MP,assamese_data/Online Handwritten Assamese Characters Dataset/W41/100.41.txt,cnn_data/images_128/W41/W41__MP__100.41.png
W41,MN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/101.41.txt,cnn_data/images_128/W41/W41__MN__101.41.png
W41,NTR,assamese_data/Online Handwritten Assamese Characters Dataset/W41/102.41.txt,cnn_data/images_128/W41/W41__NTR__102.41.png
W41,MB,assamese_data/Online Handwritten Assamese Characters Dataset/W41/103.41.txt,cnn_data/images_128/W41/W41__MB__103.41.png
W41,LK,assamese_data/Online Handwritten Assamese Characters Dataset/W41/104.41.txt,cnn_data/images_128/W41/W41__LK__104.41.png
W41,MND,assamese_data/Online Handwritten Assamese Characters Dataset/W41/105.41.txt,cnn_data/images_128/W41/W41__MND__105.41.png
W41,FK,assamese_data/Online Handwritten Assamese Characters Dataset/W41/106.41.txt,cnn_data/images_128/W41/W41__FK__106.41.png
W41,LD,assamese_data/Online Handwritten Assamese Characters Dataset/W41/107.41.txt,cnn_data/images_128/W41/W41__LD__107.41.png
W41,LL,assamese_data/Online Handwritten Assamese Characters Dataset/W41/108.41.txt,cnn_data/images_128/W41/W41__LL__108.41.png
W41,LP,assamese_data/Online Handwritten Assamese Characters Dataset/W41/109.41.txt,cnn_data/images_128/W41/W41__LP__109.41.png
W41,OU,assamese_data/Online Handwritten Assamese Characters Dataset/W41/11.41.txt,cnn_data/images_128/W41/W41__OU__11.41.png
W41,LT,assamese_data/Online Handwritten Assamese Characters Dataset/W41/110.41.txt,cnn_data/images_128/W41/W41__LT__110.41.png
W41,SN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/111.41.txt,cnn_data/images_128/W41/W41__SN__111.41.png
W41,SC,assamese_data/Online Handwritten Assamese Characters Dataset/W41/112.41.txt,cnn_data/images_128/W41/W41__SC__112.41.png
W41,SM,assamese_data/Online Handwritten Assamese Characters Dataset/W41/113.41.txt,cnn_data/images_128/W41/W41__SM__113.41.png
W41,SB,assamese_data/Online Handwritten Assamese Characters Dataset/W41/114.41.txt,cnn_data/images_128/W41/W41__SB__114.41.png
W41,FN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/115.41.txt,cnn_data/images_128/W41/W41__FN__115.41.png
W41,FT,assamese_data/Online Handwritten Assamese Characters Dataset/W41/116.41.txt,cnn_data/images_128/W41/W41__FT__116.41.png
W41,SK,assamese_data/Online Handwritten Assamese Characters Dataset/W41/117.41.txt,cnn_data/images_128/W41/W41__SK__117.41.png
W41,SSTH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/118.41.txt,cnn_data/images_128/W41/W41__SSTH__118.41.png
W41,SSM,assamese_data/Online Handwritten Assamese Characters Dataset/W41/119.41.txt,cnn_data/images_128/W41/W41__SSM__119.41.png
W41,KA,assamese_data/Online Handwritten Assamese Characters Dataset/W41/12.41.txt,cnn_data/images_128/W41/W41__KA__12.41.png
W41,SSN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/120.41.txt,cnn_data/images_128/W41/W41__SSN__120.41.png
W41,SSB,assamese_data/Online Handwritten Assamese Characters Dataset/W41/121.41.txt,cnn_data/images_128/W41/W41__SSB__121.41.png
W41,ST,assamese_data/Online Handwritten Assamese Characters Dataset/W41/122.41.txt,cnn_data/images_128/W41/W41__ST__122.41.png
W41,SP,assamese_data/Online Handwritten Assamese Characters Dataset/W41/123.41.txt,cnn_data/images_128/W41/W41__SP__123.41.png
W41,SPH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/124.41.txt,cnn_data/images_128/W41/W41__SPH__124.41.png
W41,STH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/125.41.txt,cnn_data/images_128/W41/W41__STH__125.41.png
W41,SKH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/126.41.txt,cnn_data/images_128/W41/W41__SKH__126.41.png
W41,NGG,assamese_data/Online Handwritten Assamese Characters Dataset/W41/127.41.txt,cnn_data/images_128/W41/W41__NGG__127.41.png
W41,NGC,assamese_data/Online Handwritten Assamese Characters Dataset/W41/128.41.txt,cnn_data/images_128/W41/W41__NGC__128.41.png
W41,FP,assamese_data/Online Handwritten Assamese Characters Dataset/W41/129.41.txt,cnn_data/images_128/W41/W41__FP__129.41.png
W41,KHA,assamese_data/Online Handwritten Assamese Characters Dataset/W41/13.41.txt,cnn_data/images_128/W41/W41__KHA__13.41.png
W41,NGN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/130.41.txt,cnn_data/images_128/W41/W41__NGN__130.41.png
W41,XM,assamese_data/Online Handwritten Assamese Characters Dataset/W41/131.41.txt,cnn_data/images_128/W41/W41__XM__131.41.png
W41,NGJ,assamese_data/Online Handwritten Assamese Characters Dataset/W41/132.41.txt,cnn_data/images_128/W41/W41__NGJ__132.41.png
W41,MNTH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/133.41.txt,cnn_data/images_128/W41/W41__MNTH__133.41.png
W41,NGK,assamese_data/Online Handwritten Assamese Characters Dataset/W41/134.41.txt,cnn_data/images_128/W41/W41__NGK__134.41.png
W41,KR,assamese_data/Online Handwritten Assamese Characters Dataset/W41/135.41.txt,cnn_data/images_128/W41/W41__KR__135.41.png
W41,TRU,assamese_data/Online Handwritten Assamese Characters Dataset/W41/136.41.txt,cnn_data/images_128/W41/W41__TRU__136.41.png
W41,BHR,assamese_data/Online Handwritten Assamese Characters Dataset/W41/137.41.txt,cnn_data/images_128/W41/W41__BHR__137.41.png
W41,THB,assamese_data/Online Handwritten Assamese Characters Dataset/W41/138.41.txt,cnn_data/images_128/W41/W41__THB__138.41.png
W41,DG,assamese_data/Online Handwritten Assamese Characters Dataset/W41/139.41.txt,cnn_data/images_128/W41/W41__DG__139.41.png
W41,GA,assamese_data/Online Handwritten Assamese Characters Dataset/W41/14.41.txt,cnn_data/images_128/W41/W41__GA__14.41.png
W41,DGH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/140.41.txt,cnn_data/images_128/W41/W41__DGH__140.41.png
W41,DD,assamese_data/Online Handwritten Assamese Characters Dataset/W41/141.41.txt,cnn_data/images_128/W41/W41__DD__141.41.png
W41,DDH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/142.41.txt,cnn_data/images_128/W41/W41__DDH__142.41.png
W41,HR,assamese_data/Online Handwritten Assamese Characters Dataset/W41/143.41.txt,cnn_data/images_128/W41/W41__HR__143.41.png
W41,GGU,assamese_data/Online Handwritten Assamese Characters Dataset/W41/144.41.txt,cnn_data/images_128/W41/W41__GGU__144.41.png
W41,GGN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/145.41.txt,cnn_data/images_128/W41/W41__GGN__145.41.png
W41,NKH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/146.41.txt,cnn_data/images_128/W41/W41__NKH__146.41.png
W41,NGH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/147.41.txt,cnn_data/images_128/W41/W41__NGH__147.41.png
W41,NGKH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/148.41.txt,cnn_data/images_128/W41/W41__NGKH__148.41.png
W41,TTH,assamese_data/Online Handwritten Assamese Characters Dataset/W41/149.41.txt,cnn_data/images_128/W41/W41__TTH__149.41.png
W41,GHA,assamese_data/Online Handwritten Assamese Characters Dataset/W41/15.41.txt,cnn_data/images_128/W41/W41__GHA__15.41.png
W41,PN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/150.41.txt,cnn_data/images_128/W41/W41__PN__150.41.png
W41,HN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/151.41.txt,cnn_data/images_128/W41/W41__HN__151.41.png
W41,XN,assamese_data/Online Handwritten Assamese Characters Dataset/W41/152.41.txt,cnn_data/images_128/W41/W41__XN__152.41.png
W41,MF,assamese_data/Online Handwritten Assamese Characters Dataset/W41/153.41.txt,cnn_data/images_128/W41/W41__MF__153.41.png
W41,BB,assamese_data/Online Handwritten Assamese Characters Dataset/W41/154.41.txt,cnn_data/images_128/W41/W41__BB__154.41.png
W41,LB,assamese_data/Online Handwritten Assamese Characters Dataset/W41/155.41.txt,cnn_data/images_128/W41/W41__LB__155.41.png
W41,LM,assamese_data/Online Handwritten Assamese Characters Dataset/W41/156.41.txt,cnn_data/images_128/W41/W41__LM__156.41.png
W41,BHM,assamese_data/Online Handwritten Assamese Characters Dataset/W41/157.41.txt,cnn_data/images_128/W41/W41__BHM__157.41.png
W41,ML,assamese_data/Online Handwritten Assamese Characters Dataset/W41/158.41.txt,cnn_data/images_128/W41/W41__ML__158.41.png
W41,SL,assamese_data/Online Handwritten Assamese Characters Dataset/W41/159.41.txt,cnn_data/images_128/W41/W41__SL__159.41.png
W41,NG,assamese_data/Online Handwritten Assamese Characters Dataset/W41/16.41.txt,cnn_data/images_128/W41/W41__NG__16.41.png
W41,PS,assamese_data/Online Handwritten Assamese Characters Dataset/W41/160.41.txt,cnn_data/images_128/W41/W41__PS__160.41.png
W41,KHR,assamese_data/Online Handwritten Assamese Characters Dataset/W41/161.41.txt,cnn_data/images_128/W41/W41__KHR__161.41.png
W41,GR,assamese_data/Online Handwritten Assamese Characters Dataset/W41/162.41.txt,cnn_data/images_128/W41/W41__GR__162.41.png
W41,GHR,assamese_data/Online Handwritten Assamese Characters Dataset/W41/163.41.txt,cnn_data/images_128/W41/W41__GHR__163.41.png
W41,JR,assamese_data/Online Handwritten Assamese Characters Dataset/W41/164.41.txt,cnn_data/images_128/W41/W41__JR__164.41.png
